업종명,인허가일자,업소명,소재지도로명주소,소재지지번주소,영업장면적,건물내부면적,건물외부면적,업소소재지전화,업태명
휴게음식점,2022-07-07,댓츠카페(That's cafe),"서울특별시 강서구 개화동로17길 9, 1층 (개화동)",서울특별시 강서구 개화동 637-15 ,88.14,88.14,0, 070-8819-7899,커피숍
휴게음식점,2022-07-07,스타벅스 강서우장산점,"서울특별시 강서구 강서로 231, 1층 116, 117, 118, 119, 120호 (화곡동, 우장산역 해링턴 타워)","서울특별시 강서구 화곡동 1170 우장산역 해링턴 타워 116, 117, 118, 119, 120호 ",315.9,315.9,0,  02-2604-4315,커피숍
휴게음식점,2022-07-07,스타벅스 김포공항DT점,서울특별시 강서구 개화동로 517 (방화동),서울특별시 강서구 방화동 645-6 ,450.87,450.87,0,  02-2661-4145,커피숍
휴게음식점,2022-07-08,빽다방 마곡리더스타워점,"서울특별시 강서구 공항대로 228, 1동 1층 111호 (마곡동)",서울특별시 강서구 마곡동 800-5 1층 1동 111호,45.51,45.51,0,02-1111-1111,커피숍
휴게음식점,2022-07-11,카페아크 CAFE ARK,"서울특별시 강서구 까치산로2길 89-1, 화곡중앙교회 1층 (화곡동)",서울특별시 강서구 화곡동 105-456 화곡중앙교회 교육관 1층 ,84.88,84.88,0,02-1111-1111,커피숍
휴게음식점,2022-07-12,코지옐로,"서울특별시 강서구 월정로30길 50, 1층 (화곡동)",서울특별시 강서구 화곡동 362-44 1층 ,20,20,0,02-1111-1111,커피숍
휴게음식점,2022-07-20,소이조이,"서울특별시 강서구 양천로 686-5, 상가동 1층 101호 (염창동, 삼성한아름아파트)",서울특별시 강서구 염창동 264-27 삼성한아름아파트 상가동 101호,51.37,51.37,0,02-1111-1111,커피숍
휴게음식점,2022-07-21,에이바우트커피 양천향교역점,"서울특별시 강서구 강서로 466, 우리벤처타운 1층 101호 (등촌동)",서울특별시 강서구 등촌동 684-2 우리벤처타운 1층 101호,265,265,0,02-1111-1111,커피숍
휴게음식점,2022-07-22,폴 바셋 강서마곡DT점,"서울특별시 강서구 양천로 300, 1~2층 (마곡동)",서울특별시 강서구 마곡동 813-3 1~2층 ,243.96,243.96,0,02-1111-1111,커피숍
휴게음식점,2022-07-27,스타벅스 화곡역8번출구점,"서울특별시 강서구 강서로 179, 1층 일부호 (화곡동)",서울특별시 강서구 화곡동 1051-27 1층 일부호,290.9,290.9,0,  02-2606-4238,커피숍
휴게음식점,2022-07-28,벤티프레소 가양점,"서울특별시 강서구 양천로 400-12, 더리브골드타워 1층 106호 (가양동)",서울특별시 강서구 가양동 54-6 더리브골드타워 1층 106호,57.96,57.96,0,02-1111-1111,커피숍
휴게음식점,2022-07-28,브이업짐 우장산점,"서울특별시 강서구 강서로 231, 지하1층 (화곡동, 우장산역 해링턴 타워)",서울특별시 강서구 화곡동 1170 우장산역 해링턴 타워 지하1층 ,30,30,0, 070-8806-2229,커피숍
휴게음식점,2022-07-29,달리는커피 마곡역점,"서울특별시 강서구 마곡중앙2로 5, 지하1층 106호 (마곡동)",서울특별시 강서구 마곡동 799-6 지하1층 106호,37.6,37.6,0,02-1111-1111,커피숍
휴게음식점,2022-08-02,메가엠지씨커피 마곡공진초점,"서울특별시 강서구 마곡중앙1로 26, 엠리체 1층 107호 (마곡동)",서울특별시 강서구 마곡동 798-12 엠리체 1층 107호,43.26,43.26,0,02-1111-1111,커피숍
휴게음식점,2022-08-04,투썸플레이스 강서화곡로,"서울특별시 강서구 화곡로 228, 대원빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 24-484 대원빌딩 1층 ,247,247,0,02-1111-1111,커피숍
휴게음식점,2022-08-19,망망이네,"서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 2층 203호 (마곡동)",서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ 203호,25.41,25.41,0,02-1111-1111,커피숍
휴게음식점,2022-08-19,Murik 무릭,"서울특별시 강서구 마곡중앙6로 10, 마곡역센트럴푸르지오시티 1층 104호 (마곡동)",서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티 104호,20,20,0,02-1111-1111,커피숍
휴게음식점,2022-08-22,은이트리,"서울특별시 강서구 월정로30길 79, 1층 101호 (화곡동)",서울특별시 강서구 화곡동 369-59 101호,27,27,0,02-1111-1111,커피숍
휴게음식점,2022-08-23,몬떼비서울 마곡점,"서울특별시 강서구 마곡중앙6로 11, 보타닉파크타워3 1층 118호 (마곡동)",서울특별시 강서구 마곡동 771-3 보타닉파크타워3 ,63,63,0,02-1111-1111,커피숍
휴게음식점,2022-08-24,어바웃 오디너리(About Ordinary),"서울특별시 강서구 마곡중앙6로 42, 사이언스타 1층 115호 (마곡동)",서울특별시 강서구 마곡동 774-9 사이언스타 115호,33.93,33.93,0,02-1111-1111,커피숍
휴게음식점,2022-08-25,나연건강카페,"서울특별시 강서구 곰달래로55길 18, 1층 일부호 (화곡동)",서울특별시 강서구 화곡동 798-19 ,9,9,0,02-1111-1111,커피숍
휴게음식점,2022-09-01,강서경찰서 카페,"서울특별시 강서구 화곡로 308, 서울강서경찰서 1층 (화곡동)",서울특별시 강서구 화곡동 980-27 서울강서경찰서 1층 ,11.7,11.7,0,02-1111-1111,커피숍
휴게음식점,2022-09-01,크로플 각,"서울특별시 강서구 마곡중앙4로 10, 2층 213호 (마곡동)",서울특별시 강서구 마곡동 799-7 213호,33.25,33.25,0,02-1111-1111,커피숍
휴게음식점,2022-09-05,그로우빈스,"서울특별시 강서구 양천로24길 28, 2층 (방화동)",서울특별시 강서구 방화동 281-38 ,51.64,51.64,0,  02-2661-0922,커피숍
휴게음식점,2022-09-13,공활,"서울특별시 강서구 개화동로27나길 43, 1층 (방화동)",서울특별시 강서구 방화동 615-54 ,12,12,0,02-1111-1111,커피숍
휴게음식점,2022-09-14,크로플각 강서화곡점,"서울특별시 강서구 화곡로51길 18, 1층 (화곡동)",서울특별시 강서구 화곡동 989-6 1층 ,30,30,0,02-1111-1111,커피숍
휴게음식점,2022-09-15,게으른 오후,"서울특별시 강서구 양천로30길 46, 1층 (방화동)",서울특별시 강서구 방화동 197-14 1층 ,23,23,0,02-1111-1111,커피숍
휴게음식점,2022-09-19,공차(홈플러스),"서울특별시 강서구 양천로 431, 홈플러스가양점 1층 (가양동)",서울특별시 강서구 가양동 18-24 홈플러스가양점 ,131.6,131.6,0,02-1111-1111,커피숍
휴게음식점,2022-09-19,JOEL의 커피&밀크,"서울특별시 강서구 강서로45길 41, 1층 101호 (화곡동, 수명연립및수명연립덕현상가)",서울특별시 강서구 화곡동 1008-12 수명연립및수명연립덕현상가 101호,38.76,38.76,0,02-1111-1111,커피숍
휴게음식점,2022-09-20,미니미 디저트 카페,"서울특별시 강서구 양천로14길 86, 1층 (방화동)",서울특별시 강서구 방화동 582-3 1층 ,9.76,9.76,0,02-1111-1111,커피숍
휴게음식점,2022-09-23,주식회사 인터시티 서울,"서울특별시 강서구 마곡중앙6로 76-3, 인터시티365 1층 (마곡동)",서울특별시 강서구 마곡동 797-11 인터시티365 ,38.25,38.25,0,02-1111-1111,커피숍
휴게음식점,2022-09-27,Cafe Matin(카페마틴),"서울특별시 강서구 강서로 419, 유림트윈파크 1층 117호 (마곡동)",서울특별시 강서구 마곡동 793 유림트윈파크 ,35.8,35.8,0,02-1111-1111,커피숍
휴게음식점,2022-10-05,윤뜰,"서울특별시 강서구 개화동로13길 9-5, 1층 (개화동)",서울특별시 강서구 개화동 474-58 1층 ,76.8,76.8,0,  02-2666-4298,커피숍
휴게음식점,2022-10-12,트로피칼아일랜드,"서울특별시 강서구 화곡로 295, 1층 101호 (화곡동)",서울특별시 강서구 화곡동 987-3 101호,45.3,45.3,0,02-1111-1111,커피숍
휴게음식점,2022-10-13,나인커피 로스터스 개화산점(NINE COFFEE ROASTERS),"서울특별시 강서구 양천로6길 15, 스카이마트 1층 (방화동)",서울특별시 강서구 방화동 533-9 스카이마트 ,22.8,22.8,0,  02-2661-4111,커피숍
휴게음식점,2022-10-13,매머드 익스프레스 염창역점,"서울특별시 강서구 공항대로 637, 1층 101호 (염창동, 염창현대아이파크아파트)",서울특별시 강서구 염창동 282-19 염창현대아이파크아파트 ,28.95,28.95,0,02-1111-1111,커피숍
휴게음식점,2022-10-18,프루티과일전문점,"서울특별시 강서구 화곡로 347, 1층 107,108호 (화곡동, 그랜드아이파크)","서울특별시 강서구 화곡동 1095 그랜드아이파크 1층 107,108호 ",83.5,83.5,0,02-1111-1111,커피숍
휴게음식점,2022-10-21,"오늘,한과(Today Hangwa)","서울특별시 강서구 공항대로63길 45, 1층 (염창동)",서울특별시 강서구 염창동 273-3 ,70.16,70.16,0,  02- 338-1316,커피숍
휴게음식점,2022-10-21,테이블디,"서울특별시 강서구 마곡중앙로 76, 힐스테이트에코마곡역 1층 121호 (마곡동)",서울특별시 강서구 마곡동 773 힐스테이트에코마곡역 121호,42.04,42.04,0,02-1111-1111,커피숍
휴게음식점,2022-10-25,카페 나무,"서울특별시 강서구 강서로 189, 1층 (화곡동)",서울특별시 강서구 화곡동 1032-15 ,30.13,30.13,0,  02-2606-0555,커피숍
휴게음식점,2022-10-25,타이프(TYPE),"서울특별시 강서구 마곡중앙로 136, LG아트센터 서울 및 LG디스커버리랩 서울 2층 (마곡동)",서울특별시 강서구 마곡동 812 LG아트센터 서울 및 LG디스커버리랩 서울 ,99.58,99.58,0, 070-4205-1570,커피숍
휴게음식점,2022-10-27,컴포즈커피 화곡8동점,"서울특별시 강서구 곰달래로 157, 1층 (화곡동)",서울특별시 강서구 화곡동 159-41 ,20.69,20.69,0,  02-6956-4343,커피숍
휴게음식점,2022-10-27,메가엠지씨커피 우장산숲 아이파크점,"서울특별시 강서구 강서로 211, 1층 101호 (화곡동)",서울특별시 강서구 화곡동 1024-9 ,53.86,53.86,0,  02-2602-2220,커피숍
휴게음식점,2022-11-01,만랩커피 강서블루나인점,"서울특별시 강서구 양천로 583, 우림블루나인비즈니스센터 1층 114호 (염창동)",서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 114호,70.97,70.97,0,  02-2093-2930,커피숍
휴게음식점,2022-11-02,더벤티커피(theVenti COFFEE) 등촌2동점,"서울특별시 강서구 등촌로 173, 1층 3호 (등촌동)",서울특별시 강서구 등촌동 513-1 3호,27,27,0, 070-7537-0557,커피숍
휴게음식점,2022-11-07,더 스위트 리(The Sweet Lee),"서울특별시 강서구 강서로47가길 38, 1층 (내발산동)",서울특별시 강서구 내발산동 708-12 ,26.4,26.4,0,02-1111-1111,커피숍
휴게음식점,2022-11-16,감화커피,"서울특별시 강서구 강서로18가길 44, 1층 101호 (화곡동, 황보아트빌)",서울특별시 강서구 화곡동 333-27 황보아트빌 ,20.22,20.22,0, 070-8287-1991,커피숍
휴게음식점,2022-11-18,라루엘,"서울특별시 강서구 공항대로51길 17-7, 1층 102호 (등촌동)",서울특별시 강서구 등촌동 654-16 ,15,15,0,02-1111-1111,커피숍
휴게음식점,2022-11-21,부엔디아(양천향교점),"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 2층 217호 (마곡동)",서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 ,138.32,138.32,0,  02-6952-8080,커피숍
휴게음식점,2022-11-23,071COFFEE(공칠일커피),"서울특별시 강서구 강서로33가길 74, 1층 (화곡동)",서울특별시 강서구 화곡동 1024-14 ,86,86,0,02-1111-1111,커피숍
휴게음식점,2022-11-23,컴포즈커피 NH서울타워점(COMPOSE COFFEE NH서울타워점),"서울특별시 강서구 양천로 570, NH서울축산농협 NH서울타워 2층 217호 (등촌동)",서울특별시 강서구 등촌동 631-5 NH서울축산농협 NH서울타워 ,40.48,40.48,0,02-1111-1111,커피숍
휴게음식점,2022-11-30,커프앤블랭크,"서울특별시 강서구 공항대로 261, 발산파크프라자 109호 (마곡동)",서울특별시 강서구 마곡동 797-4 발산파크프라자 ,54.54,54.54,0,02-1111-1111,커피숍
휴게음식점,2022-12-05,FONFON(퐁퐁),"서울특별시 강서구 공항대로63길 16, 염창동2차한화꿈에그린아파트 205동 지하1층 비01호 (염창동)",서울특별시 강서구 염창동 302 염창동2차한화꿈에그린아파트 ,54.54,54.54,0, 070-4763-9216,커피숍
휴게음식점,2022-12-07,매머드익스프레스 증미역NH서울타워점,"서울특별시 강서구 양천로 570, NH서울축산농협 NH서울타워 1층 114호 (등촌동)",서울특별시 강서구 등촌동 631-5 NH서울축산농협 NH서울타워 114호,62.14,62.14,0,02-1111-1111,커피숍
휴게음식점,2022-12-16,커피 향기,"서울특별시 강서구 까치산로4길 85-6, 1층 101호 (화곡동, 아크로뷰)",서울특별시 강서구 화곡동 102-288 아크로뷰 101호,34.1,34.1,0,02-1111-1111,커피숍
휴게음식점,2022-12-19,방그레 등촌점,"서울특별시 강서구 공항대로55길 33, 성명빌딩 1층 (등촌동)",서울특별시 강서구 등촌동 644-12 성명빌딩 ,61.7,61.7,0, 070-7543-6554,커피숍
휴게음식점,2022-12-21,달리는 커피 양천향교역점,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 101-1호 (마곡동)",서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 101-1호,22.7,22.7,0,  02-6956-3273,커피숍
휴게음식점,2022-12-23,CAFEDOBO(카페도보),"서울특별시 강서구 금낭화로 56, 이화빌딩 1층 (방화동)",서울특별시 강서구 방화동 593-101 이화빌딩 ,79.99,79.99,0,02-1111-1111,커피숍
휴게음식점,2023-01-05,브루야,"서울특별시 강서구 양천로 470, 그레이스힐 지하1층 B102호 (등촌동)",서울특별시 강서구 등촌동 717 그레이스힐 ,36.25,36.25,0,02-1111-1111,커피숍
휴게음식점,2023-01-06,윤슬다과,"서울특별시 강서구 우장산로 19, 101호 (내발산동)",서울특별시 강서구 내발산동 665-14 ,10,10,0,02-1111-1111,커피숍
휴게음식점,2023-01-06,슈가마마,"서울특별시 강서구 공항대로53나길 20, 1층 101호 (등촌동, 예가채)",서울특별시 강서구 등촌동 643-48 예가채 ,22,22,0,02-1111-1111,커피숍
휴게음식점,2023-01-06,빽다방 화곡아덴하임점,"서울특별시 강서구 화곡로 238, 아덴하임 1층 103호 (화곡동)",서울특별시 강서구 화곡동 24-92 아덴하임 ,33.36,33.36,0,02-1111-1111,커피숍
휴게음식점,2023-01-10,블랙멜,"서울특별시 강서구 화곡로24길 43, 1층 (화곡동)",서울특별시 강서구 화곡동 1078-1 1층 ,13.4,13.4,0,0507-1360-8270,커피숍
휴게음식점,2023-01-13,크로플덕 오리아가씨,"서울특별시 강서구 양천로 91-6, 104호 (방화동)",서울특별시 강서구 방화동 288-15 ,30,30,0,02-1111-1111,커피숍
휴게음식점,2023-01-16,온그린,"서울특별시 강서구 공항대로41길 65, 그랜드종합상가 1층 105, 105-1호 (등촌동)",서울특별시 강서구 등촌동 697-1 그랜드종합상가 ,30.78,30.78,0,02-1111-1111,커피숍
휴게음식점,2023-01-16,링스보스턴,"서울특별시 강서구 화곡로24길 66-19, 드림빌 1층 101호 (화곡동)",서울특별시 강서구 화곡동 379-20 드림빌 101호,26.76,26.76,0,02-1111-1111,커피숍
휴게음식점,2023-01-17,공차 신방화역점,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 1층 101호 (마곡동)",서울특별시 강서구 마곡동 739-3 에스비타운 101호,47.25,47.25,0,02-1111-1111,커피숍
휴게음식점,2023-01-25,와이블랙 화곡곰달래점,"서울특별시 강서구 곰달래로 227, 1층 (화곡동)",서울특별시 강서구 화곡동 837-7 ,30,30,0,02-1111-1111,커피숍
휴게음식점,2023-01-26,카페 모디피,"서울특별시 강서구 화곡로68길 132, 2층 202호 (등촌동)",서울특별시 강서구 등촌동 636 2층 202호,72.6,72.6,0,02-1111-1111,커피숍
휴게음식점,2023-01-26,닥터박커피,"서울특별시 강서구 강서로 429, 마곡오드카운티1차 1층 117호 (마곡동)",서울특별시 강서구 마곡동 784-11 마곡오드카운티1차 1층 117호,41.6,41.6,0,02-1111-1111,커피숍
휴게음식점,2023-01-30,플러스82 화곡점,"서울특별시 강서구 곰달래로19길 42, 1층 (화곡동)",서울특별시 강서구 화곡동 422-6 1층 ,54.6,54.6,0,  02-6085-3535,커피숍
휴게음식점,2023-01-30,그랜드커피,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1층 151호 (마곡동)",서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 151호,38.45,38.45,0,  02-3664-2220,커피숍
휴게음식점,2023-02-01,매머드익스프레스 강서IT밸리점,"서울특별시 강서구 화곡로68길 82, 강서아이티밸리 1층 111호 (등촌동)",서울특별시 강서구 등촌동 638-3 강서아이티밸리 ,48.72,48.72,0,02-1111-1111,커피숍
